Longitude,Latitude,pH,Hardness,Solids,Conductivity,Turbidity
71.753743,29.317381,9.8747,62.27566,39744.61647,48186.99954,17.38869
71.696276,29.375484,7.24097,111.04566,15529.25407,15404.98113,1.89254
71.69182,29.270052,7.1666,119.17901,35768.35994,4986.57662,18.57964
71.613072,29.26464,7.20447,135.26608,30224.62238,550.27922,0.40036
71.700628,29.366419,6.78049,173.92591,21110.06542,120.37446,35.39531
71.654454,29.413469,9.22672,113.74087,3217.41228,37761.71005,1.49201
71.777926,29.261585,7.4206,98.83998,10842.16697,40384.88795,7.07728
71.650656,29.296391,7.24986,96.09008,29230.88984,8667.10592,17.79857
71.69029,29.426177,7.51781,83.34252,19997.06333,20474.30199,4.492
71.698949,29.330201,7.64285,150.92428,22049.39319,17082.09563,4.52167
71.669581,29.285118,7.70432,54.18745,39239.49521,26.98483,12.38229
71.710291,29.446813,7.65553,72.49266,24041.36785,36822.58691,23.07707
71.707515,29.381018,6.98331,96.95681,3881.87326,47688.70646,6.63251
71.651193,29.290026,7.26704,43.17591,31332.2039,39475.30379,3.92359
71.735907,29.314843,6.53678,100.34568,9079.72278,571.16172,0.74649
71.676456,29.309972,5.25959,89.96931,36460.00933,669.6872,33.82482
71.750099,29.313133,7.45842,151.02229,10545.31836,17596.06094,24.58842
71.760679,29.341084,7.29311,65.74957,21115.23843,42047.97171,4.15298
71.633321,29.29086,6.5132,80.68712,33160.24458,25024.58618,2.88133
71.652078,29.333339,7.49214,57.73876,18359.89631,14915.15747,12.54764
71.631131,29.400054,6.84347,123.98565,15976.61631,5815.46872,9.57833
71.647753,29.406262,7.16677,53.62606,2146.51226,25622.70914,3.76138
71.646083,29.390219,7.73752,151.76429,39497.94339,29880.39154,8.33249
71.677606,29.32262,6.60831,117.52218,1677.99476,24324.21717,73.37499
71.726008,29.457574,7.0809,113.68604,11891.8081,18643.02656,0.37958
71.767357,29.420732,8.8916,85.59776,39159.57682,39.11068,8.23098
71.692885,29.406527,6.68562,79.44008,36802.35494,520.81816,2.85328
71.667071,29.35558,7.67899,128.91224,33974.59534,220.65301,9.5554
71.744321,29.394802,7.42771,67.65579,34786.54584,30394.14973,12.18466
71.630478,29.429692,6.92166,79.63105,1955.03047,691.42802,4.38464
71.652222,29.452989,7.8264,68.49875,963.01883,48453.00668,13.00496
71.732817,29.280831,7.52864,111.84481,14482.54551,4610.82095,3.56862
71.711425,29.434446,7.66884,116.0271,25328.01185,746.09052,4.97262
71.692883,29.364649,7.43349,136.81676,25187.35442,36922.76954,14.86353
71.685458,29.381812,7.21622,105.48535,3512.27618,45986.45818,4.44911
71.687179,29.364795,7.73926,90.70667,14105.99127,34086.31674,6.69245
71.681395,29.402627,9.22032,60.79207,23062.53058,45509.55093,2.34691
71.708088,29.351128,7.61532,77.04443,17927.27384,18202.47765,2.8149
71.747686,29.272467,6.66984,3.64614,16964.72084,257.41,16.61993
71.695613,29.317492,7.57828,89.35243,12664.16106,6044.66082,185.89465
71.736927,29.29986,7.22622,78.23924,6884.45929,6328.39804,8.11484
71.637681,29.324751,6.94498,114.42424,851.38368,29030.74821,7.84353
71.719373,29.281921,6.80417,73.17777,28114.6119,49784.93044,17.20082
71.664175,29.321595,7.34181,76.81088,7374.183,52584.34016,32.92476
71.707877,29.393109,7.14451,67.81557,10797.87665,8013.89723,5.84967
71.738321,29.440795,6.84199,106.72688,39184.38115,2138.90266,8.98495
71.657864,29.436098,6.61467,156.23201,24598.95034,3239.03191,7.83098
71.616059,29.335094,7.04433,5.82554,17741.5952,5952.15643,0.80822
71.737115,29.36985,7.95239,79.50347,7416.4235,2170.03315,1.92336
71.686354,29.444199,7.47718,162.1025,32774.36178,620.07629,0.92721
71.605711,29.37799,7.46597,60.68417,16056.45589,36885.75222,20.29893
71.673601,29.418497,7.2849,130.27716,31597.64584,5283.05529,22.83278
71.629289,29.302566,11.38354,275.2155,34048.47008,24078.72287,0.48814
71.767044,29.286965,6.52645,88.51742,30807.37618,33796.27725,6.76902
71.632592,29.286521,7.12158,102.90764,6997.59366,379.0206,0.44772
71.76576,29.314444,7.25797,74.37855,15884.3563,35442.61649,4.92567
71.640563,29.281709,7.37015,62.76896,29780.64032,9809.30954,8.63562
71.773185,29.31259,6.9543,41.50115,35221.55427,28878.78263,24.618
71.758948,29.290228,6.75628,92.11066,38347.65895,30781.88277,2.83352
71.65523,29.340109,2.67942,104.54433,20309.34683,50480.3539,3.40183
71.635492,29.415273,7.91516,148.95492,28482.51698,1.88255,25.59573
71.759814,29.384148,7.3427,112.43285,24950.36067,126.39475,6.46478
71.645104,29.294062,7.10058,85.66664,24075.70294,41318.77433,15.73382
71.678796,29.410454,7.81891,116.21173,39151.09144,18065.82364,9.37777
71.613342,29.269872,7.32387,71.30024,31651.3843,54133.95243,7.56723
71.776809,29.310799,0.45965,113.64356,14281.45236,44221.7088,7.07318
71.727867,29.382845,7.52774,151.19226,19283.65232,42242.07318,1.07869
71.686339,29.310383,6.73096,87.8541,2101.99565,18725.96648,7.44931
71.75879,29.416238,6.73086,154.05826,24685.82276,4348.30089,9.08051
71.720956,29.443783,7.70594,70.39832,25641.91786,11843.41339,6.15215
71.62976,29.305309,7.7836,54.02185,26606.03786,7658.37228,0.06037
71.756575,29.274841,6.74711,98.12211,26139.68012,35966.50703,2.67557
71.633687,29.401404,7.97273,152.05186,25309.00798,1923.30416,2.2673
71.68963,29.275484,7.39846,113.71859,23219.54725,9607.94415,7.19836
71.712367,29.400295,7.77136,117.96916,38599.34648,39912.24125,4.35057
71.70818,29.280831,7.49184,94.13022,36385.67837,44099.26137,4.72772
71.654632,29.339826,7.76804,103.86171,7998.79006,381.77277,16.06051
71.693718,29.382188,6.78662,60.74174,1230.59965,6477.51241,8.359
71.615981,29.302655,4.13585,138.09206,6244.58303,8365.51718,22.20441
71.650194,29.308666,7.49928,107.39144,17039.33885,10648.54442,15.48682
71.654319,29.363309,7.37751,100.05599,28176.25362,122.00774,7.33282
71.689538,29.421726,7.51763,115.82016,17866.60216,37134.084,74.57185
71.68013,29.403414,7.36723,80.76221,12496.47655,11437.84036,4.09302
71.703875,29.407606,6.60775,142.17251,35527.79228,25.88096,20.46246
71.725536,29.407571,6.68095,60.87736,32481.33505,14750.4246,3.04107
71.667324,29.265453,6.97172,72.165,39024.78044,526.70617,8.35825
71.74285,29.286726,7.14696,118.71849,28972.51285,4444.21506,15.7375
71.695541,29.269704,6.69105,80.36371,18452.39243,14897.05266,7.45329
71.614884,29.282126,6.71224,93.83998,9431.50435,19622.80755,2.38388
71.690213,29.398494,7.33265,62.20418,12232.07218,1.72842,22.71426
71.627257,29.429383,6.99553,16.65674,21861.50017,5830.18061,7.42971
71.7254,29.344282,6.68967,144.17291,8622.85355,17075.4479,14.59154
71.644246,29.324752,7.8871,21.77559,37712.4488,54370.35205,6.89902
71.645662,29.291722,6.53879,86.58773,15647.47006,302.45787,8.16455
71.653248,29.285869,7.4808,221.5332,63.88996,6.24847,3.41521
71.763928,29.401474,10.51925,174.12173,9040.2255,4134.50916,9.09429
71.601976,29.328443,7.53812,82.11794,17093.53579,13459.53348,21.81611
71.634312,29.45738,7.84192,68.12952,12992.37269,38894.5095,20.85799
71.750449,29.276668,6.98028,109.45459,26905.63816,89.09184,6.81598
71.757409,29.449484,10.02157,89.97717,7916.38781,36269.44698,7.61073
71.618102,29.279977,7.7076,117.33971,34068.16943,40.91687,7.55048
71.604272,29.329875,7.44749,88.95402,31123.14442,40068.49549,6.53183
71.760637,29.394868,7.18462,299.15335,11021.56084,43652.03602,8.80263
71.623114,29.31374,5.47515,158.07811,19749.19602,33336.50079,36.54727
71.715358,29.419378,7.04691,89.04231,7004.44579,10574.50133,14.34445
71.732353,29.415253,7.80535,133.38967,3881.10444,28414.60102,19.9449
71.766992,29.33736,7.05706,71.73723,11251.5361,26.77341,4.85086
71.649842,29.273297,6.85839,135.56361,17015.33694,29064.77797,33.7065
71.663378,29.267452,7.8918,146.83814,24641.57858,22155.87489,7.41185
71.656456,29.403384,6.84028,174.84781,12778.40185,18.88066,4.7383
71.770881,29.283407,7.85171,144.54119,10444.73734,26586.6166,4.59368
71.752992,29.390338,7.813,79.26887,27967.2601,31030.99992,7.5758
71.644646,29.291285,6.72952,77.076,1386.10291,8781.21293,1.2542
71.748815,29.316032,4.99628,143.48125,9707.82192,36863.1489,7.7009
71.634995,29.308788,7.19572,99.26525,24589.58314,53599.81682,9.42419
71.652247,29.384574,6.9917,145.64837,21522.59517,38587.98228,31.39183
71.729812,29.33072,7.08039,122.8016,20429.46195,47521.4163,27.5146
71.724033,29.37169,7.34099,96.70551,25911.58001,15.09633,6.7786
71.712728,29.362089,6.73523,113.71867,36476.08758,41312.8144,13.71473
71.705255,29.304938,6.64709,73.06496,15767.65856,6142.91473,9.37559
71.779106,29.43313,7.58555,112.0564,4772.68454,43279.26534,3.83067
71.765237,29.428192,6.64773,60.62988,18693.60594,19873.60431,85.67486
71.634775,29.392749,7.43146,92.72245,38152.2911,17400.01014,5.70244
71.655418,29.375569,6.62836,164.12736,17678.85969,47433.85712,5.48332
71.648073,29.30457,10.19189,34.53126,25748.73412,191.52042,19.75787
71.673456,29.314869,7.40543,106.91586,6741.92951,32.0591,7.24188
71.610558,29.355037,6.87349,251.57661,10192.22629,54058.0298,9.53527
71.699167,29.433694,7.5862,144.92245,2883.486,39323.89334,4.49173
71.74038,29.361424,6.8952,170.13504,2043.61203,3333.76038,6.31964
71.618163,29.354454,7.65578,90.12714,19559.18394,5505.43477,4.07441
71.643581,29.281397,6.91523,156.75678,29761.1715,50806.94025,3.14767
71.715488,29.350455,6.75967,96.72847,14469.67343,15652.98887,8.07288
71.70081,29.417199,6.34982,66.9346,39592.89134,41940.73194,35.10752
71.676965,29.261821,7.51024,92.98825,1605.10082,29367.35516,6.71029
71.669838,29.329082,7.12395,51.14293,13857.23156,480.06956,8.78707
71.771475,29.413975,6.8867,114.28229,25534.83281,45468.28341,0.72584
71.617321,29.275098,7.95692,130.03919,2206.61769,13.31857,19.80751
71.717766,29.375053,7.95241,82.32729,12072.57076,3657.65534,8.56971
71.668921,29.347565,6.78726,109.2288,26737.12855,16371.69493,7.14468
71.668963,29.281287,6.79444,73.93787,34087.50908,49799.30054,18.23416
71.745536,29.33999,6.95327,122.52292,22017.9028,18494.76262,5.62649
71.753529,29.318789,7.03981,153.38023,32267.87209,37856.48574,21.43624
71.740472,29.444597,7.18417,117.43763,27834.1808,865.26003,2.87879
71.754854,29.298528,7.48183,91.08625,11430.32014,36367.5988,90.12978
71.741255,29.301677,6.54751,75.39414,18057.70173,49289.35211,7.73224
71.735857,29.263753,6.51949,124.26514,21935.74239,8614.81844,5.8388
71.670387,29.363363,7.94951,2.05185,14560.45564,31651.6053,20.19052
71.649747,29.332194,6.51513,18.75331,13552.74443,44147.70076,1.05653
71.660502,29.396265,7.25889,177.86183,19500.9285,46325.62159,4.94325
71.724783,29.285179,6.07278,79.34666,38156.07067,9778.23816,6.00732
71.656774,29.449597,7.12368,70.25806,12616.94116,8297.07228,4.78209
71.753837,29.32042,7.76343,113.44015,13986.78259,8235.5905,12.2669
71.732001,29.318907,8.29741,155.79661,39071.6921,6461.13719,147.99357
71.637551,29.346032,6.81904,118.69289,3820.61731,6.1828,9.7121
71.60233,29.301612,10.36082,88.02018,38853.04515,20036.8912,5.32316
71.604914,29.367837,7.28537,68.5828,9670.96401,30552.93336,13.31837
71.603657,29.374158,7.35111,122.07502,1966.81865,48095.26458,7.54756
71.757238,29.379817,6.42198,92.25672,19606.69362,53309.97066,9.31759
71.604617,29.289604,7.10993,171.0091,31503.92863,8240.46537,8.61374
71.753288,29.288124,4.7984,131.8654,6812.78029,29161.5555,8.85508
71.77072,29.302741,8.6739,164.94615,33061.91455,20539.27603,73.63655
71.746739,29.291789,7.09633,88.14292,27085.22602,53167.38573,22.61492
71.705795,29.380406,7.28164,163.55166,5214.76077,14.12927,3.76749
71.681329,29.353847,8.79697,61.68348,4923.62964,45598.01521,13.83279
71.757997,29.297603,7.13231,140.54486,17618.00173,26224.75178,4.68559
71.727165,29.331247,5.30724,89.72071,33145.95174,34061.65085,6.63189
71.644367,29.321428,7.52118,12.30066,16100.52642,4351.93239,4.52561
71.623411,29.353083,7.08984,151.75899,25905.36382,49642.2335,1.97091
71.617904,29.324452,7.2721,95.62242,3224.51381,46207.89479,2.5128
71.778666,29.379884,6.93567,111.73497,19337.06728,25836.16428,0.66483
71.62362,29.298546,8.98462,110.24216,26611.5755,19332.14254,3.94704
71.690313,29.324053,6.96893,64.63019,8318.2882,2072.78032,2.7717
71.737576,29.367845,6.4023,115.80236,32697.22084,0.5688,20.35301
71.621218,29.308017,7.88637,14.59186,15469.23429,18870.58365,47.4773
71.771727,29.326205,6.70775,99.78074,29379.52588,40645.95629,7.37345
71.611673,29.431109,6.5286,93.40542,7285.5536,11.71892,1.0931
71.61835,29.422082,9.74193,109.17108,29770.07742,733.89138,2.99126
71.738772,29.290339,7.49556,62.15598,23039.82773,25.58685,18.80261
71.706989,29.330648,6.6295,62.67261,38877.58273,16481.12189,15.74081
71.669959,29.450561,6.78989,131.76935,29599.32707,6725.03543,7.32909
71.608523,29.358473,6.63202,131.37464,13860.09265,27505.52493,2.44604
71.705563,29.263376,7.06017,264.87048,8320.00662,6344.55525,7.17101
71.642892,29.412579,7.9702,83.93251,38589.82779,22785.59092,0.46306
71.695513,29.407334,7.70456,69.40935,12062.63831,12995.04435,11.03074
71.744726,29.449577,5.93529,166.40898,5437.39315,41195.74993,1.16985
71.778458,29.315047,7.6279,116.02517,19009.30413,47787.72462,6.873
71.644914,29.280405,6.92402,166.28671,9686.45549,10607.36584,6.0849
71.617995,29.272226,7.30802,8.68153,6286.71788,25052.20573,7.49443
71.64481,29.302627,7.59478,170.41016,26512.27597,25197.67568,4.35972
71.651971,29.422456,6.69873,107.42514,14665.28533,37245.51427,5.99256
71.694558,29.42171,11.30901,103.90941,38240.51625,124.27371,41.44205
71.692568,29.347861,6.69189,63.32982,31327.61425,28582.24767,4.35162
71.767956,29.301019,7.60712,68.72013,12564.87208,40145.30609,3.25965
71.681472,29.436557,8.70937,289.56906,16289.64017,45570.24465,7.14073
71.694577,29.458315,6.59615,101.57007,24243.04061,36196.76611,21.33987
71.766223,29.405919,6.5559,73.48506,17966.17244,449.83964,3.37073
71.682726,29.295181,7.35672,88.51367,29992.38408,30141.00928,7.62944
71.698141,29.311117,7.54572,152.89653,17807.15959,13906.35584,9.35806
71.733469,29.395999,7.03527,87.91813,12139.50581,48403.55621,4.76169
71.768779,29.453372,6.59326,170.51737,26657.89276,25736.03435,2.95767
71.729378,29.407791,6.66587,102.26208,33328.37151,40675.27552,7.60515
71.691329,29.369367,7.80366,92.09585,38591.72831,39568.36791,21.73785
71.710835,29.382932,3.3372,103.89289,15901.49732,22536.10786,4.75963
71.693883,29.358922,6.59284,216.99041,6896.93118,48173.53216,22.11222
71.772159,29.393416,7.329,98.20439,27882.26082,21161.18983,15.47828
71.680462,29.29211,1.13584,130.49338,11970.42123,2569.56089,8.80139
71.75467,29.440742,7.43673,146.76024,33844.79077,43722.28999,11.13171
71.6859,29.27191,4.67324,71.60919,17725.07297,46670.14471,0.38284
71.765671,29.45705,7.72459,79.87253,13885.03359,31886.20157,9.01659
71.622128,29.363263,6.6542,118.2151,34220.09319,638.9741,22.96262
71.71283,29.307158,6.71619,64.12912,35954.47345,34687.23876,9.86084
71.774879,29.435663,9.93148,119.11991,37378.52904,18291.30521,9.64688
71.749091,29.344639,7.27863,152.18617,27535.28438,3826.22965,7.5696
71.659194,29.33562,7.71592,152.60132,28438.46434,52319.88942,18.76065
71.70971,29.342771,9.27858,110.03217,39987.56405,32692.36528,1.02355
71.653362,29.354696,7.23621,164.84928,1338.94666,41068.20205,8.59511
71.675159,29.419054,7.24796,61.31929,4528.64405,31375.40176,4.25621
71.767011,29.332359,7.11971,79.00758,17159.63564,7749.36364,46.51793
71.612016,29.262735,7.06024,135.65176,16182.04045,4410.53589,1.56024
71.684579,29.449469,7.6005,159.72507,9725.03589,21.57982,1.63749
71.689682,29.300254,7.23916,145.17045,14084.07378,2.10896,14.31951
71.638262,29.37167,7.05389,148.39588,686.73352,410.50638,12.66741
71.644386,29.267234,7.88072,67.07386,17424.48146,5568.96161,8.35559
71.627441,29.413292,7.39219,76.1451,39571.91392,53136.00906,85.01199
71.683125,29.303148,7.35191,107.0394,3939.16833,15089.78161,8.57674
71.761698,29.323649,7.10028,94.69634,31476.92894,36379.85515,8.67937
71.621941,29.447102,7.57509,84.34063,116.07307,9634.06468,2.72336
71.770961,29.338569,7.98779,67.22393,13209.43309,52780.21161,8.09414
71.750821,29.282348,5.54583,154.84879,1934.54367,44386.84815,2.91682
71.652943,29.429487,8.76482,80.63913,8211.76176,90.23675,4.33719
71.744656,29.302027,7.69043,79.56911,37431.70909,109.93806,0.33499
71.747287,29.458237,7.46356,178.32045,12973.84205,668.6603,7.40387
71.758281,29.404332,6.98863,72.54043,10097.31103,51238.92269,6.0338
71.64208,29.459951,2.55985,76.13704,21056.51922,28154.9424,24.49894
71.75967,29.290879,6.95752,113.12678,32949.02597,52577.15356,6.55031
71.65793,29.364081,7.27802,12.26581,37131.98287,35824.90547,16.20123
71.682972,29.353628,10.84101,144.73775,38919.90713,41.32152,3.51935
71.749001,29.392735,6.591,160.86745,19428.16062,34283.14182,40.19088
71.713036,29.361471,10.70764,161.81534,9997.78506,14750.88546,8.58982
71.720753,29.430195,5.30911,116.31631,12123.9034,40230.19417,3.91419
71.730593,29.307618,3.90888,61.82841,34317.73702,13179.14036,4.57641
71.605365,29.314507,6.61713,96.23934,1505.27597,15848.68038,4.95847
71.626273,29.307206,7.7341,82.12544,27782.37219,23805.03599,0.06812
71.608607,29.427215,7.57137,79.6961,27621.03417,1033.07101,5.66805
71.740108,29.26789,9.90927,22.57698,14140.76246,21.29173,6.19851
71.665041,29.294912,7.33914,60.481,22853.03007,26087.85944,5.05109
71.633501,29.41962,5.46059,79.31024,14463.16275,37490.15035,6.23925
71.722422,29.280961,6.54798,100.93734,15527.4671,8739.5741,8.87745
71.649102,29.406748,6.88113,71.55747,35461.63928,44361.34627,8.73436
71.765397,29.438123,12.40582,106.35564,28957.10221,369.9433,7.49027
71.713973,29.430201,5.26554,116.31111,14248.05963,48757.14996,7.29027
71.719454,29.313448,6.55764,122.11503,9084.84597,29947.95359,1.2524
71.691903,29.33069,7.57179,164.90688,37730.16265,39917.26222,9.43331
71.728397,29.452868,7.50589,82.3359,18536.94337,2481.59293,5.36211
71.621944,29.335707,6.63622,105.05653,31331.28154,2576.02103,2.81551
71.77506,29.455808,6.60274,76.18761,27662.08906,217.53175,5.13369
71.734753,29.363386,7.24678,87.66567,37828.87853,5687.30786,9.45903
71.733336,29.432497,7.88385,46.27008,10275.21169,3951.65475,24.8918
71.743449,29.328208,6.62472,86.84355,18353.69103,8890.91147,4.24824
71.62504,29.391201,13.98573,157.84437,32242.88692,48792.88893,7.79681
71.610522,29.392688,4.30086,138.88969,19817.20127,294.50017,0.79174
71.650238,29.412067,7.177,91.4375,19091.6905,25547.2491,9.75219
71.774757,29.400648,8.16853,64.50442,15214.13272,22745.27921,31.85869
71.627699,29.268298,6.23173,122.32192,22055.83749,50007.13366,9.66953
71.70709,29.275389,6.8783,29.62485,14508.00757,532.14881,5.11817
71.77761,29.282379,7.00345,193.30604,14179.47545,1.99598,26.39428
71.623749,29.442701,7.48694,82.12096,8659.47813,17248.81632,119.58374
71.757121,29.347643,7.71093,78.13669,11924.58105,15878.34802,5.10044
71.642293,29.342328,6.6737,107.22455,20255.34858,198.64181,4.30531
71.690624,29.341768,7.01109,99.22868,31768.40084,6732.61713,3.37294
71.76028,29.322102,1.8748,91.07021,13196.85772,23222.15515,19.05457
71.623184,29.264214,7.06892,138.25184,38256.76341,26.92486,20.32014
71.664709,29.371731,7.51612,65.60815,36981.68718,37018.53588,1.49064
71.658467,29.435558,7.90359,74.81943,5922.62336,20109.69096,13.52814
71.681211,29.393078,8.66067,84.94868,9532.87909,102.53844,3.96553
71.708072,29.265135,6.69595,81.68807,23679.3598,31.48794,7.73557
71.626381,29.440386,4.179,87.46777,30385.52777,18133.79568,0.49288
71.674955,29.338112,6.86281,70.04498,20055.12983,17769.41695,17.05975
71.76457,29.272256,7.55243,195.60738,18008.09429,43468.85548,6.06482
71.615957,29.440312,7.71166,96.49813,18071.18349,129.18174,8.75304
71.633376,29.337768,7.81522,76.74578,13090.17307,16490.43002,5.27137
71.770934,29.446486,9.11998,163.93324,21030.15478,34089.4375,0.58077
71.718346,29.31638,7.07257,44.27193,33182.84347,419.26932,8.74048
71.66047,29.275474,8.85816,81.10819,850.30876,25740.12768,7.20909
71.684669,29.423402,9.66305,109.42721,2612.16506,51118.55087,1.3745
71.698753,29.430995,5.30637,99.1173,36577.653,467.78862,1.01149
71.647537,29.313843,6.67645,146.99662,34505.3698,22821.16849,54.11777
71.600705,29.364129,6.81498,163.42121,1801.01424,18145.38108,16.04191
71.607793,29.363329,7.57252,67.75623,32011.82843,54111.21509,22.39784
71.603018,29.315144,7.79061,74.81898,31907.85414,5000.88645,17.58182
71.696128,29.279636,7.59166,71.34108,11806.57359,17360.96,8.5791
71.612844,29.44236,7.70929,75.92408,10983.61816,30843.42224,0.80182
71.722345,29.419575,7.93688,121.85781,27460.7631,29274.02966,20.90348
71.70442,29.342748,7.01534,100.0386,15904.01396,266.65395,21.29324
71.72972,29.307912,6.62248,55.14061,36153.00018,30.72212,9.69937
71.638767,29.3482,7.86426,176.10245,32854.15697,2.34256,4.56784
71.610186,29.459394,6.97662,81.71225,35769.9576,21779.75713,4.87043
71.762912,29.350488,5.98043,158.95395,30509.21554,13077.00826,3.75143
71.694667,29.336953,6.72859,65.35451,20418.37275,2207.19643,23.6493
71.667069,29.34549,7.21432,178.82486,7192.85027,46684.53304,52.59758
71.657335,29.334451,6.9586,74.70831,10814.10258,3872.0508,16.06392
71.7158,29.411611,7.74593,85.67535,32683.42108,11720.29606,9.62755
71.719114,29.310321,4.26205,118.73789,27077.51265,53398.80874,5.75314
71.701986,29.39477,6.88811,90.46155,15203.35439,651.01195,4.03147
71.663451,29.379797,5.36751,114.18731,7159.55017,30441.38765,6.42876
71.662514,29.359952,7.38864,162.44815,31410.42617,12331.63247,25.66804
71.62926,29.324475,10.66866,93.44586,34745.01717,47243.19318,7.6381
71.660934,29.326475,6.77791,62.37489,31866.23658,24751.37935,5.03816
71.614785,29.351265,7.73377,175.70318,37125.44506,25528.03756,19.95781
71.695429,29.268222,7.31907,74.906,1067.02891,16615.12453,6.41466
71.765951,29.41851,10.98407,151.35123,23241.95405,26207.13138,8.50564
71.74494,29.423672,7.26847,77.18981,26085.72401,334.46014,1.51978
71.623429,29.381909,6.63368,137.18698,772.52182,123.88152,2.27685
71.615415,29.363253,4.21864,77.03157,22341.61247,38.36625,7.63466
71.711751,29.418955,10.93623,104.95937,18377.68496,53526.51911,2.5633
71.655133,29.400283,7.1617,91.91926,837.27692,34034.69683,0.42925
71.6174,29.366382,7.94513,127.68348,10778.19711,274.34057,8.95936
71.774568,29.401378,5.18217,112.13709,30506.36743,4343.65742,4.28546
71.637602,29.421311,8.64905,111.14499,13527.4545,37954.4449,42.70786
71.680242,29.319894,7.14351,73.84398,10407.3299,17621.87191,7.97434
71.696948,29.388492,7.53647,63.94834,37585.80786,51137.64964,17.31824
71.636777,29.390767,12.76755,94.22353,24306.84725,26929.86074,1.30692
71.701366,29.418867,7.26701,77.57445,16581.20892,521.8914,6.0874
71.627843,29.369949,6.99395,61.89555,32204.28524,603.82081,7.94483
71.730999,29.429843,7.30071,128.33814,32891.24435,40.74352,30.94244
71.616215,29.419667,6.96664,97.94993,31721.29295,467.28657,6.38376
71.69241,29.292757,5.72377,89.14315,7323.29509,42810.87465,16.2885
71.747561,29.456486,7.12112,142.10368,34903.49402,25.91,4.71549
71.77693,29.295748,7.24565,62.37985,9096.92923,1.23717,9.13404
71.69672,29.426594,7.6725,78.86234,34623.31611,191.34666,54.63378
71.729664,29.400925,7.66679,146.30483,16043.01641,40761.28517,0.42314
71.715289,29.375894,6.61556,60.30997,27329.16676,31235.34246,3.56423
71.683614,29.339913,7.3081,111.02986,29665.46384,36006.69783,0.86283
71.746897,29.395915,7.9617,111.78778,5502.29763,25.69633,0.43016
71.753601,29.404189,3.51454,144.93434,8206.69357,63.35045,22.27615
71.698259,29.443743,7.32443,87.97666,9657.49282,32674.70274,5.15688
71.713019,29.318464,7.85467,115.39439,12464.09203,51644.82322,2.74307
71.676471,29.292943,7.30034,98.65661,26550.84192,522.45406,5.18597
71.736141,29.389851,7.9633,73.39208,18063.39177,9251.39861,38.92043
71.734022,29.384641,7.66273,68.65718,37530.34153,1916.13827,6.37355
71.759718,29.340064,7.02517,72.99781,26410.99767,3480.28145,4.68337
71.608434,29.316331,6.55968,86.85323,23057.31884,36022.78461,9.86593
71.7397,29.44363,6.51005,117.1226,29774.07,53424.47634,9.09363
71.707938,29.30742,6.57876,126.85865,31488.32027,32827.73607,6.77904
71.645242,29.309582,7.43396,233.62394,26895.76235,12158.3544,0.93157
71.65491,29.260049,6.59865,128.52756,1394.10451,45599.69008,9.37765
71.725149,29.326878,7.41825,106.30402,25393.19623,10178.33262,9.37802
71.631471,29.419174,6.96264,73.79824,25944.63403,31282.81701,9.19451
71.663832,29.271151,10.08027,56.96635,15608.631,45424.09914,2.61517
71.761409,29.295211,4.81313,116.86157,35951.67711,157.53476,7.37671
71.70833,29.357644,6.59782,68.86247,37071.45358,7.95151,14.6659
71.77941,29.263438,7.7447,97.55645,1098.4158,44689.92204,4.64927
71.61691,29.347772,6.9549,143.84194,18505.24624,284.21028,18.59565
71.625039,29.433088,1.06222,40.27562,23166.05624,4241.83201,16.53533
71.733361,29.28997,7.47137,66.46889,7861.04907,31391.97249,106.6053
71.695468,29.385886,7.09749,4.83515,35908.90576,37.60292,7.64592
71.74968,29.396874,7.60546,21.24348,15153.58226,29324.2434,18.40366
71.645291,29.315937,6.71883,100.74067,23732.06651,28146.7041,0.17321
71.699923,29.333914,10.54386,119.02057,36845.36944,2.88435,4.16637
71.714585,29.451524,6.6292,132.50226,22749.06438,54.64189,4.32911
71.670272,29.427003,7.63341,115.3175,18743.13995,0.61089,22.65003
71.717405,29.33369,7.80104,98.19736,28378.98597,39016.12013,5.94234
71.626207,29.412442,8.67118,154.67057,29078.63791,24350.14716,1.39522
71.698752,29.29221,7.37333,67.1139,14457.32062,730.59256,9.14572
71.658492,29.371984,6.01898,144.5684,34660.22458,53712.69578,24.30579
71.765291,29.438947,7.75522,154.13179,13857.37732,41198.13437,6.80104
71.621769,29.394187,7.13758,83.46672,39208.894,49843.49654,3.29712
71.608332,29.350598,7.13962,159.3416,2773.54578,52152.41815,3.94576
71.656681,29.443156,7.04684,70.38948,20775.80138,35107.27742,0.30859
71.688093,29.397497,7.91246,75.47857,19910.20785,523.5095,16.19541
71.608199,29.268724,8.24387,121.09384,8631.84075,3167.18647,5.4884
71.718634,29.430511,5.53247,142.95125,17723.68926,47087.74837,20.97885
71.771843,29.295088,4.64462,99.70584,33889.75488,3.07816,0.91522
71.603798,29.388613,6.72714,246.24928,20207.37747,35186.39709,5.25286
71.610747,29.277287,7.73172,90.71763,27357.29972,41964.79208,5.36858
71.623852,29.34244,6.41901,162.40114,30876.89406,462.43242,9.71018
71.651391,29.396019,7.93577,74.96975,39613.92319,7709.0571,1.72437
71.772369,29.451565,6.52891,72.75629,37300.36343,6735.50273,8.94991
71.731417,29.325054,7.02111,107.63785,24057.86694,7966.35179,5.16184
71.767003,29.426557,7.95561,119.87923,38305.08188,3283.97112,63.49392
