Longitude,Latitude,pH,Hardness,Solids,Conductivity,Turbidity
71.724598,29.449937,7.33873,71.65591,30963.22318,39850.61484,1.04294
71.779048,29.271436,4.1151,80.399,15626.35485,5524.62174,9.28324
71.709574,29.276193,7.93713,102.12471,23402.92032,3767.63534,4.87253
71.632232,29.369803,7.37807,77.13621,30178.51872,53393.7246,18.71388
71.774924,29.31354,6.81703,83.97104,37523.32268,735.03559,6.3383
71.719187,29.45271,7.28212,87.46018,6592.633,123.83836,11.62365
71.70141,29.455847,7.33746,82.51738,12840.55797,17667.90387,9.89811
71.67818,29.398098,7.40071,110.23897,26205.43724,3642.49971,30.0101
71.751865,29.372483,7.9877,100.66961,14766.52029,5509.93865,9.07121
71.634252,29.438338,7.78997,119.95123,22754.51242,15355.77421,4.22142
71.671532,29.301885,6.71633,65.90326,32270.42533,50307.61781,2.07049
71.733412,29.457581,7.22084,124.16743,28355.04191,550.21183,6.71347
71.735017,29.343528,7.52667,88.91226,23329.9849,50086.36218,177.26008
71.705508,29.417391,6.99311,51.56705,15139.54193,24108.30632,19.1538
71.696625,29.453359,7.26731,109.74255,23112.87981,22335.12956,19.55625
71.743134,29.279047,7.30441,101.51645,18049.41481,45074.32514,9.73959
71.633706,29.36998,6.0063,81.08816,19561.3842,8824.82921,1.24957
71.602474,29.300111,7.40836,78.37768,28449.88437,5775.24304,3.61729
71.735545,29.279976,7.76266,155.75548,19062.59136,40831.94132,3.51358
71.700799,29.355411,6.77947,70.29846,16453.95484,21007.00407,9.77085
71.627064,29.306286,7.13082,77.33069,28368.76039,48384.81773,7.01104
71.649053,29.268979,7.93611,87.03858,39422.05005,5478.97104,14.75564
71.686742,29.290763,7.23176,87.64933,32781.29671,39148.44587,14.07949
71.70649,29.390257,10.30062,72.24887,4102.23882,680.14608,7.41015
71.65383,29.358136,7.22761,167.6218,63.35793,45801.30424,10.04095
71.729872,29.431789,7.29081,96.50576,9372.8371,22616.87863,18.97128
71.74024,29.314296,6.10224,95.1938,13327.91398,8590.69045,12.42631
71.774789,29.280301,9.56016,98.50243,3832.8498,26342.13604,5.67996
71.691973,29.355384,6.8854,103.18964,20697.46705,23382.30631,5.13891
71.778539,29.395308,6.79636,47.60227,29506.74232,15600.25267,0.52288
71.691783,29.273343,6.62803,76.53749,4426.35996,34184.94679,36.48561
71.62228,29.4228,7.69514,176.0523,18783.3261,6071.02502,4.14861
71.758417,29.278094,7.84489,55.72909,28059.3752,38193.34467,3.82506
71.713462,29.442723,10.23707,92.00583,30374.84187,38717.57718,4.28875
71.755377,29.307397,5.14574,74.89112,848.47527,7488.59842,21.31461
71.641726,29.380127,7.68971,176.40696,37600.36148,38819.12733,16.62609
71.672196,29.289587,7.31402,144.2399,29000.94152,544.2522,6.93121
71.603704,29.312846,7.29095,64.10646,30955.25108,28384.26059,2.71539
71.677988,29.441241,6.61791,129.58643,30878.21744,39779.62702,22.51565
71.75782,29.436857,6.93343,99.78499,32305.50979,8144.78044,1.82567
71.635672,29.411272,7.12389,89.49972,27077.22341,53653.15358,8.56093
71.729616,29.309495,7.57638,102.54994,11711.78779,32140.37149,4.9443
71.779559,29.416079,7.41035,154.46914,2916.27601,8.42705,3.01825
71.7382,29.433797,7.41221,85.59506,17643.05355,121.2916,9.37754
71.644704,29.440601,7.25904,54.88891,34544.85953,11.03726,7.89026
71.611027,29.442103,6.75495,85.66022,26315.02263,18362.24113,7.40788
71.609673,29.305117,7.28843,41.18367,39506.7832,35715.67782,1.10016
71.674621,29.327878,7.23263,66.94689,27203.49076,527.91119,8.44818
71.767632,29.316888,7.76431,104.87885,30910.35645,11.46522,19.37132
71.750304,29.442899,6.68876,94.99005,33881.22638,4458.53037,16.56117
71.68104,29.364369,6.6721,264.94251,5034.58846,185.76195,6.85387
71.7444,29.283699,4.39848,103.33683,14037.51357,50062.70642,6.39562
71.66251,29.330243,8.69612,91.5632,12596.00078,54199.38077,3.43183
71.650261,29.311769,7.68321,162.06772,7803.73879,1218.35322,0.58727
71.732801,29.26409,7.995,103.76921,3125.09337,43431.55356,68.23282
71.620741,29.43843,7.08619,78.44844,17304.3378,39425.96847,16.29462
71.662001,29.376809,7.3789,63.97462,39976.07207,6960.82369,3.2589
71.647013,29.436192,7.17016,137.43914,19262.97333,47416.20669,3.16286
71.701768,29.347532,9.32247,142.27253,33534.09087,768.39254,21.21229
71.709098,29.435871,5.85062,81.14417,14891.27599,654.05325,77.01809
71.72506,29.271533,6.77888,56.35568,7675.98953,23.36242,7.3644
71.758036,29.357363,2.09506,159.15146,34121.05643,35594.56789,14.8648
71.650712,29.310093,6.77116,65.10784,1038.00798,46186.32416,3.95702
71.622982,29.43667,8.05937,105.66308,12069.13862,38.64407,8.98261
71.764964,29.430441,6.85958,118.60827,12532.92966,17222.43398,1.38275
71.644836,29.266529,8.01394,78.53544,35167.71605,105.20522,6.94686
71.61016,29.41793,6.88961,98.71754,3433.11177,25213.59952,64.22259
71.745748,29.331079,6.72155,61.55934,16764.43143,20231.22986,5.44593
71.730061,29.33246,6.57865,105.82611,26560.14361,42791.68197,7.4799
71.719842,29.348114,7.95506,118.85851,4458.61012,4551.7782,23.65842
71.723094,29.349725,7.70738,174.1703,22528.71852,34517.82179,6.66826
71.694316,29.367947,7.59519,117.45121,35497.40781,786.51907,4.47887
71.693465,29.284672,6.81166,79.69038,24185.88134,12.2837,10.36596
71.621791,29.357925,12.99562,93.50089,29032.35837,31436.83899,1.19567
71.611494,29.449291,6.89676,131.23505,31109.87608,12253.09502,35.93839
71.692016,29.442465,7.94648,244.21168,2875.93205,4008.29288,7.60753
71.64903,29.376428,1.84046,119.59195,23828.10054,24.23318,0.21432
71.605189,29.407737,10.773,140.42798,7263.6329,54621.81277,9.27083
71.608168,29.378984,7.01869,99.3729,28177.94294,49365.72763,46.89956
71.740789,29.300762,9.02629,155.38587,39878.93523,9383.36861,19.6944
71.602283,29.362807,7.13392,145.79679,36322.74104,19025.80065,2.74984
71.66955,29.320933,7.74407,89.43145,7904.53395,21431.66532,8.90612
71.666527,29.370995,5.48964,114.72907,18744.52891,2893.23101,93.01537
71.730155,29.283266,7.82233,174.53816,39229.76428,32684.8167,26.08293
71.699157,29.412289,7.74184,129.07369,6751.73538,26339.21873,3.21547
71.724288,29.358977,9.77171,108.25354,38513.29922,3605.35315,5.12329
71.747639,29.440516,4.69949,10.84656,6495.36996,4051.99138,23.3238
71.670722,29.398892,7.98925,10.43867,18047.63292,9413.95504,1.05637
71.707562,29.265715,7.8862,72.89958,16974.53503,24270.15453,7.05138
71.761524,29.434616,7.82397,60.94054,24485.83537,47299.09425,7.33319
71.706035,29.444045,7.89777,51.62145,19957.72666,29444.14093,6.38972
71.691648,29.36979,7.34169,93.50762,34347.57847,1.38992,2.74886
71.752816,29.452183,6.44807,118.15225,30676.09912,50765.24865,8.16601
71.762632,29.432421,6.73331,159.28317,9312.67893,8580.03624,5.01872
71.63679,29.439339,6.70856,105.96328,11693.32002,272.69533,97.66143
71.739387,29.310566,7.92309,108.46751,19010.27587,4583.30282,25.77378
71.724725,29.270412,7.76695,104.01794,15595.75788,42223.72713,19.3861
71.711616,29.35709,2.26786,172.06843,20993.21913,54585.13324,2.9327
71.698585,29.289511,7.40252,108.28644,16529.38161,603.54548,8.37065
71.646604,29.260385,6.69033,113.91192,12442.36399,23.62104,8.91543
71.630844,29.34826,6.56102,209.68493,3479.83587,53225.50579,1.88543
71.690266,29.28185,7.98618,63.52189,21701.79059,8219.52079,0.01682
71.682846,29.286733,6.67801,143.66555,15816.48968,39117.12421,25.00045
71.760185,29.375011,7.45548,247.45859,27415.98971,50168.01206,8.09824
71.750499,29.275019,7.79591,116.37445,12244.09397,41223.45643,8.01424
71.734204,29.435488,1.08736,61.53291,21903.65391,51511.04995,8.72832
71.644277,29.266688,7.53327,137.27901,13868.23828,14162.66213,6.51396
71.734474,29.323594,7.40593,105.25832,2233.44328,29.803,14.68447
71.662956,29.385802,9.66757,91.48479,39371.6502,14069.09866,3.85669
71.684384,29.322688,6.87904,80.32357,37344.84318,16395.71399,6.50804
71.637634,29.408953,5.69717,106.7171,11824.2903,1.69583,17.16209
71.610416,29.397949,7.56937,64.18778,14117.66131,27790.53701,2.29802
71.691509,29.402894,7.71851,52.85662,24953.44184,21654.7727,0.49833
71.603241,29.400965,6.55234,60.4925,4296.13762,34353.59193,9.59597
71.682294,29.330376,10.38865,64.89392,37306.7348,13569.08341,21.11246
71.721024,29.451891,7.79798,133.50429,18822.39236,16567.15147,18.52529
71.695854,29.332938,7.04668,102.04649,30672.22532,6844.61754,56.79647
71.647747,29.356062,7.25622,92.09638,5299.24356,21871.26705,7.52852
71.705484,29.445023,4.51155,61.56889,26836.33327,20581.39568,1.03052
71.600197,29.416109,7.23116,88.42232,569.22114,204.83924,9.47322
71.635581,29.339665,7.30083,8.47742,11730.48213,791.15691,7.63818
71.765044,29.382125,7.79267,99.17757,9710.49016,27.13586,9.43479
71.733203,29.451247,11.5253,10.00657,34258.5065,41819.55326,10.11751
71.747315,29.329431,6.78726,70.27477,34747.48668,22213.38343,5.13839
71.722462,29.329565,7.0635,165.06407,13345.49342,16648.76193,16.84609
71.649272,29.407837,7.49633,81.06349,7127.14572,27664.03688,27.46799
71.672263,29.373177,7.1635,101.20777,4237.23283,26913.5679,3.70073
71.639598,29.290641,6.06425,70.21845,31389.12494,6230.74474,2.2271
71.744563,29.403942,6.56102,102.86634,15790.64904,4444.91929,4.22068
71.724293,29.436471,5.42837,104.27649,31569.71149,23552.03373,24.53179
71.674305,29.335024,6.94201,91.41347,31302.09171,12360.37728,17.86002
71.748183,29.372908,7.84462,93.20425,23753.10415,46107.18732,11.8436
71.653757,29.31712,6.97131,104.89935,24975.39014,3858.02467,2.80982
71.696947,29.323883,6.92618,174.24709,38227.09194,14864.01875,1.69033
71.747622,29.309737,7.78424,69.83621,33745.82572,2361.00933,0.12823
71.72053,29.425805,6.58443,65.23328,14025.83824,44805.0911,7.53608
71.716176,29.402368,6.55911,93.82446,19438.99442,32029.24877,6.05591
71.756347,29.378497,9.26119,119.34974,12422.97829,14993.83406,5.12003
71.774644,29.284519,7.59829,83.95909,14782.14449,44932.42915,0.11023
71.743584,29.376105,6.78736,77.50685,32056.45545,5412.46347,55.19809
71.728813,29.363131,7.61964,5.91599,21203.00078,37158.05928,5.89106
71.627384,29.269541,7.38759,116.42766,13876.28503,28746.86689,8.75315
71.632844,29.390868,7.77985,73.44479,6807.44046,53399.29239,21.48874
71.609129,29.357142,7.73934,145.76214,11953.40655,37429.80578,38.99019
71.742961,29.405515,7.67393,121.95266,7427.796,237.34856,6.9721
71.681317,29.329855,7.06226,118.59495,6057.18788,38989.13791,2.8505
71.677833,29.340629,7.4594,98.29779,18355.04834,49418.09191,22.68648
71.771575,29.317172,6.85827,112.07382,11816.95569,441.86415,43.82127
71.698034,29.313792,6.78319,99.60205,2881.03719,6.01164,4.91216
71.647213,29.401404,6.88236,64.20914,24071.03102,37576.76145,3.01073
71.762981,29.415206,7.41509,145.48061,11878.18294,9710.30851,4.41029
71.723376,29.292367,10.28453,45.00063,22192.51867,11260.95336,23.61566
71.656339,29.262043,7.34322,108.38789,27096.24328,45230.61515,2.20752
71.680891,29.385459,7.79491,261.59043,32313.67052,24471.22676,5.29486
71.604409,29.393966,6.88082,106.93426,24761.065,25203.93805,4.95283
71.668656,29.291994,7.96671,94.90798,18065.91957,35814.4961,5.60931
71.631148,29.2954,5.90165,217.23712,39926.775,38726.47717,7.01749
71.655326,29.334662,6.72186,105.18609,31735.32009,8310.39085,15.52004
71.739344,29.261968,7.09531,127.39983,16694.037,7558.4657,8.68928
71.751076,29.443098,6.62415,111.21931,6033.00691,10.15089,7.70562
71.683799,29.366252,7.66286,115.60031,15336.62835,54869.65365,6.67198
71.742794,29.437374,7.53451,173.91762,19794.38423,6534.80013,1.00525
71.694362,29.39082,4.46665,232.4351,19027.41243,16143.02238,5.99343
71.677047,29.401525,10.75094,109.7106,12432.15821,11651.94831,7.28352
71.610496,29.267964,12.05462,97.32456,35389.04933,43228.72363,20.14481
71.693602,29.285676,7.95766,98.97935,12888.89153,135.34936,6.34121
71.730354,29.261882,3.64676,90.0178,19269.47719,2669.15635,0.41245
71.650142,29.427313,7.06752,61.08555,28429.24961,16588.43916,7.29824
71.640375,29.35021,7.14428,85.68078,12119.34866,52916.39021,5.88148
71.639718,29.445203,7.54473,173.32937,32367.0009,625.4026,0.6253
71.653964,29.393242,6.31265,118.01414,29821.88823,38826.7435,11.04273
71.665657,29.39277,4.18184,169.02876,34326.40772,26424.56721,22.0795
71.686887,29.30383,6.7711,73.89273,15737.41992,567.93875,2.62428
71.72564,29.344409,5.34298,100.72889,4734.41583,9918.07976,5.23132
71.616008,29.294627,6.65807,123.22186,14310.29751,35165.10216,148.21006
71.715119,29.422236,6.35571,75.77771,1499.07954,7.05287,0.47337
71.760277,29.429043,6.98021,117.15391,29926.03468,0.67054,6.63988
71.693488,29.375617,7.96788,86.29255,23646.93099,2606.09855,87.48199
71.640322,29.318004,8.5843,107.94185,22756.1434,46012.12429,6.91672
71.672957,29.380097,6.94771,77.58631,19984.02086,42956.13352,3.60652
71.743102,29.357831,6.91061,93.74674,10282.65242,28492.6542,15.62975
71.676197,29.390808,7.77588,161.90633,31969.97355,42462.15734,2.03592
71.634904,29.399531,7.62992,96.9834,18275.89586,36328.58691,7.45188
71.688951,29.414438,10.72855,119.98214,15319.74641,50275.45686,5.9346
71.767054,29.28508,7.76864,177.62237,15236.59914,51996.21616,27.78986
71.694453,29.406322,6.97755,119.17027,19325.00604,47340.40237,4.45783
71.634639,29.314221,9.64864,158.1533,35611.7284,5253.34093,13.23398
71.753174,29.342886,7.28218,139.06968,33184.66359,5769.39423,2.87502
71.722553,29.407117,7.78442,69.82092,11393.29749,727.71968,16.11129
71.777186,29.293929,2.26261,167.31734,32665.345,5409.30075,38.72139
71.636686,29.400862,7.84577,83.81149,14943.35973,6047.84722,5.84245
71.633272,29.36564,7.91522,34.89151,34904.54014,9915.99639,6.04149
71.68619,29.444905,6.90136,124.66043,7428.00851,38032.3596,1.12564
71.68524,29.267157,6.89312,67.7689,14563.15882,1416.26098,8.61134
71.750332,29.358733,6.5573,75.02143,10782.58167,52954.22362,15.14681
71.763896,29.369256,7.51079,62.11455,1444.02925,2775.06374,18.07448
71.745779,29.368379,7.12005,102.11761,39292.22215,10783.82608,0.05086
71.654964,29.264386,7.85739,66.69816,258.61456,744.99757,18.13753
71.651026,29.399303,4.10456,161.66542,7210.13174,3128.06114,40.53902
71.717124,29.356592,5.28261,177.67187,39142.70536,2960.44385,4.19464
71.71107,29.425396,6.96022,175.46907,4539.41216,46192.45931,6.66184
71.624644,29.267334,13.51148,103.13607,27060.74438,8965.70262,5.47509
71.76076,29.405111,5.38708,106.6144,19945.03415,1348.60782,9.9636
71.67814,29.441305,7.61662,115.86129,22659.76912,8804.6733,1.08746
71.648363,29.391384,6.81832,55.6576,36160.14856,51962.73799,35.91154
71.693462,29.267692,10.61654,111.21146,3083.68834,449.79911,6.52485
71.603431,29.391582,6.75844,78.35518,23239.70481,260.55902,38.57406
71.606941,29.375442,10.44264,122.66793,11401.90736,42416.77215,9.34852
71.771171,29.407978,7.9907,144.95036,6734.36436,13677.45582,41.74818
71.619091,29.330107,6.05787,109.24626,39727.38533,2.91353,7.21281
71.689581,29.321521,7.80919,65.52614,3146.072,29279.64934,0.45914
71.731989,29.340953,6.55743,85.31337,1395.83624,8331.07363,9.93107
71.66818,29.419928,10.88552,90.09399,31089.91833,9535.34576,17.89351
71.694435,29.435252,7.2261,95.01271,15093.42745,39.45382,19.4339
71.734431,29.334633,7.41222,74.73385,38536.965,30213.16443,1.15741
71.654813,29.334192,10.63132,129.63473,30778.1357,537.44934,4.73164
71.738993,29.349945,7.66856,84.78025,19553.56863,6063.12284,105.70356
71.743136,29.353529,7.57651,107.60517,20037.84275,120.12283,0.85935
71.760511,29.374986,5.13669,87.9881,31948.9502,33904.13106,15.17763
71.643312,29.342819,7.4148,156.05982,6843.05241,227.75822,7.65565
71.719014,29.417892,6.81579,105.35146,21201.23323,7381.71242,30.48803
71.720972,29.285913,6.55907,61.57303,14368.37836,10045.67273,0.61907
71.727843,29.342507,6.54004,77.0131,24451.39211,18489.98231,11.97277
71.725539,29.434752,6.474,112.54302,12244.70865,12428.40001,11.57833
71.760915,29.333719,6.91229,70.35145,31999.14081,26405.71492,18.08862
71.697698,29.353571,7.73259,92.06277,5942.5732,32432.60062,1.9973
71.666763,29.306997,7.00362,112.41888,11205.01075,14038.77127,35.20826
71.739648,29.263022,7.4089,60.31771,21002.55782,28525.92337,4.5971
71.702825,29.4523,7.96799,169.49577,14612.28227,42483.45847,2.20717
71.639187,29.334956,10.2819,108.3208,34899.88463,44394.19968,16.47034
71.775319,29.400917,7.1024,114.55011,25756.35282,44441.31049,3.77719
71.689404,29.272128,7.43271,104.77424,31778.71798,23937.30904,3.97317
71.697411,29.36371,6.90176,66.33682,22003.9087,34514.67992,4.62469
71.682381,29.417008,6.67011,169.71749,26826.98406,27867.10591,4.82806
71.636271,29.348923,6.81918,95.1756,17613.93969,39697.83381,3.29799
71.661434,29.380538,7.49608,78.73165,36774.30781,2643.48969,8.7089
71.714132,29.377966,7.24005,115.21762,21.853,512.30568,1.60476
71.60932,29.440832,7.93982,123.60717,32398.93606,26130.59251,2.85783
71.697045,29.438771,7.23087,117.46227,5585.86215,45469.24421,21.91777
71.62222,29.315623,10.80543,3.33027,11869.03826,442.6497,6.77642
71.67794,29.341054,5.97836,112.07919,34992.49204,13996.71332,8.1955
71.601876,29.437997,10.37349,61.65254,25101.25582,2.81565,5.13595
71.631222,29.370225,7.31758,154.95278,35690.9077,21627.94443,5.32736
71.763705,29.45561,7.54827,89.06404,10609.3349,41177.23105,9.33516
71.683518,29.297892,8.12996,62.10807,39952.41187,16029.34389,13.0393
71.722881,29.333012,7.22972,64.87523,16188.39348,6532.66339,5.08441
71.775206,29.262476,4.50816,136.71989,14531.39677,34607.14186,9.27925
71.698734,29.338428,7.16554,56.7922,24533.74831,54026.47832,5.65929
71.685963,29.392471,6.87769,62.91097,2127.6581,2.02212,6.71999
71.671279,29.359009,7.90656,100.30999,3635.70549,51032.46922,3.76655
71.600201,29.284594,7.9907,101.84556,14466.18348,22513.48246,5.04174
71.627744,29.439668,6.63582,102.23787,23760.32773,3284.0833,18.50367
71.765423,29.406192,1.74368,61.07437,16338.27677,32481.31742,7.04349
71.636617,29.379375,7.73912,0.72106,27898.10576,443.92329,22.29229
71.667253,29.27176,5.18399,129.42927,26770.76524,22004.02176,3.00714
71.637906,29.420308,7.86287,153.10335,27201.94199,650.81838,2.91142
71.73778,29.425315,7.3733,86.95064,27340.80704,764.08443,1.64498
71.669502,29.362474,7.83999,90.61403,24422.52357,17470.72098,4.89977
71.649636,29.36028,7.31126,103.25586,8529.96191,2679.00815,7.34587
71.60589,29.399719,7.63343,97.12936,25252.96196,6321.93352,23.01931
71.643771,29.365551,6.65777,85.95303,35027.68175,2.1893,6.59689
71.696753,29.431022,7.10301,60.22199,14612.75669,44845.57442,6.38965
71.719659,29.361126,7.9875,74.18419,14447.38109,1.61759,0.22268
71.775812,29.416198,7.00671,81.23912,15418.17558,8346.74725,7.96389
71.711909,29.395784,7.08457,101.92119,32241.08362,9.64028,13.48164
71.617019,29.265689,7.48017,93.71903,8777.33202,3340.27879,5.41319
71.772893,29.301389,6.64515,19.30529,963.94846,6263.72415,7.90764
71.68001,29.41258,10.11977,96.29423,31538.5106,23.45075,2.74299
71.637722,29.30438,7.09283,131.17066,27028.21257,6709.6764,38.66377
71.6084,29.327448,7.68027,71.43107,33745.8415,42466.38289,8.66188
71.614694,29.367758,6.70418,135.45151,20785.96424,21260.85172,15.69305
71.760605,29.459596,6.51783,94.03645,37105.05032,4.24693,4.358
71.712553,29.268442,7.59518,156.93948,38755.46268,10273.97142,23.30433
71.648458,29.422667,7.84977,109.28187,27720.74105,516.30358,9.86683
71.711044,29.376513,6.99855,94.1582,19066.42936,17786.30396,3.16418
71.738786,29.265891,7.90665,107.17509,9482.94285,9430.33915,0.86685
71.761447,29.451565,7.92712,100.33815,26632.13885,20167.09114,19.29612
71.625129,29.36438,6.65751,119.81364,29616.84611,3565.3562,3.94148
71.647527,29.295585,10.89159,37.52519,26976.41437,18402.09002,6.43001
71.692033,29.312556,6.66899,110.3563,13390.1778,3947.02122,10.54414
71.664792,29.404989,6.78279,73.03605,23935.77897,39.25654,217.49016
71.73566,29.338715,6.59404,145.87529,37454.8457,6836.47714,51.43693
71.675667,29.377584,6.78528,118.83043,14377.7667,6893.94733,14.18218
71.704132,29.447279,6.59958,100.47864,34243.70657,52183.33888,5.4652
71.707431,29.363764,6.95455,73.14042,12336.57271,12749.35026,8.95814
71.656743,29.39268,5.22202,146.63197,39742.49366,16511.96185,49.35963
71.643523,29.419267,7.96962,111.4178,1588.56037,29618.34297,20.01841
71.716958,29.30964,7.36529,19.76605,20831.51053,6209.4468,3.87686
71.769159,29.455576,6.57188,177.63844,33776.568,54213.08122,4.53703
71.607237,29.388823,7.92051,18.70069,17004.47228,41041.01827,0.2486
71.720691,29.331596,7.29139,156.32736,34254.93106,15282.24191,92.5196
71.736374,29.452321,7.97152,65.8967,18263.03725,760.70758,2.97438
71.67397,29.408803,7.03726,64.27653,39227.18243,3302.69372,7.4345
71.737461,29.333763,7.4643,109.51283,36485.12918,35337.94985,21.957
71.729741,29.458001,10.04626,76.9834,25169.26567,2655.29541,58.85195
71.660599,29.312346,6.93379,125.26619,20910.22193,35376.83194,1.81761
71.748607,29.30858,3.80188,85.97442,28910.81932,18414.56356,5.13377
71.629293,29.333373,7.39507,28.36817,31015.0465,20998.60888,7.77492
71.68969,29.345799,7.93657,103.69526,26475.04622,46421.89762,6.99668
71.758281,29.450711,7.81255,110.23613,10070.18863,11911.22803,3.46219
71.6307,29.424637,5.15283,164.12384,23313.48174,40.27096,8.43167
71.758121,29.382171,7.13079,110.0594,3703.31976,24671.7195,2.35576
71.743144,29.353901,7.34295,73.77497,20156.60416,19419.15387,6.43544
71.695713,29.377648,7.62816,149.00624,36258.31863,46588.17922,7.90373
71.61904,29.411544,9.37703,79.84755,23670.5915,16788.84375,1.79144
71.736192,29.302972,7.60614,120.78538,27592.14938,9182.78583,2.50116
71.721646,29.40653,6.71449,30.62105,18430.44249,461.72349,6.1099
71.633191,29.343284,7.31626,106.24714,21463.80412,6522.63763,14.36682
71.617833,29.332514,6.85324,67.30553,31687.96578,6.88782,30.29065
71.646142,29.334209,6.78031,92.00651,26964.60593,22445.39704,7.42857
71.640623,29.442009,6.65725,120.85989,226.14644,30185.92138,1.3036
71.695636,29.4274,10.87123,91.06948,9175.11883,34338.73177,7.91536
71.633582,29.454732,10.21405,15.65728,10036.99898,10924.8171,37.74783
71.658989,29.318224,7.83197,81.5015,15690.90648,5.71841,9.37272
71.601876,29.282174,7.60342,9.97291,35379.91353,8609.64988,9.42117
71.690224,29.287535,7.33624,79.37396,1177.14852,7694.25883,12.50189
71.703425,29.335686,7.10406,91.27322,30995.96251,129.87804,22.89824
71.733903,29.365999,7.23161,146.73644,20361.71845,605.28296,24.38076
71.779279,29.281509,7.1404,75.58648,34352.99774,31010.56832,2.29589
71.715566,29.410391,6.79851,35.81435,16183.91503,10794.27468,6.55283
71.738194,29.388177,6.5758,103.53574,34314.57246,40361.38779,9.06902
71.615667,29.377028,6.57244,91.58032,39402.63966,20982.27995,0.03915
71.649139,29.314513,7.0613,59.25982,29389.28688,52246.99646,0.4106
71.715667,29.444808,6.91341,113.58124,23816.73282,21978.20926,1.95751
71.725294,29.399254,5.92393,172.27705,1181.93379,626.64079,14.34896
71.669476,29.444748,7.18953,10.56636,24225.416,4330.91174,7.59507
71.62369,29.383072,7.93566,49.45703,4319.53358,9285.93828,4.37992
71.738126,29.345796,7.75393,93.478,21870.8752,6654.63107,9.41684
71.689062,29.345867,6.72688,48.95101,32169.34624,14856.72327,3.81493
71.76209,29.394723,7.57312,100.44812,39009.79935,779.47311,6.4126
71.769073,29.423673,7.52834,118.88505,9216.84215,47878.72144,6.95148
71.704788,29.369668,7.60828,76.00125,28582.94973,21713.10405,1.40567
71.710006,29.425519,7.73681,213.41595,261.89941,2819.96592,20.77149
71.776763,29.343778,7.19009,102.15198,33022.95076,32297.12274,0.27204
71.606368,29.360281,10.33435,93.71422,20415.93741,11343.05343,16.65414
71.601719,29.387539,7.94019,75.70323,12108.98864,16448.38883,8.24589
71.737677,29.418729,6.69995,91.2636,10450.52288,13920.17327,20.54657
71.755961,29.42432,4.65955,106.97498,11167.60464,54557.42749,3.7124
71.601793,29.444889,8.42081,98.20905,35477.88277,256.54427,4.29369
71.660095,29.359796,6.62263,128.74446,29388.38264,9939.03227,24.80832
71.703568,29.27907,10.21695,111.79727,31060.78625,474.02508,39.70385
71.762474,29.328174,8.67713,94.18773,21555.66139,56.16009,0.60122
71.77904,29.44685,8.0008,82.22865,10847.79127,928.66046,3.17362
71.694691,29.45399,7.69169,100.99401,27554.95943,147.05174,3.79245
71.629227,29.289364,7.44936,146.27169,32459.58212,54235.11397,7.07565
71.71329,29.292632,7.63729,77.5588,19999.46109,449.17035,0.51229
71.77219,29.336713,6.61165,6.71729,2600.26314,33329.75243,5.55477
71.664393,29.263913,5.13348,119.25603,31112.24932,27951.80885,2.00203
71.631601,29.312768,6.40427,94.41585,27319.46646,7022.19897,7.26437
71.701227,29.421867,6.5863,127.97053,31784.72515,26538.40822,6.40268
71.712137,29.458117,4.78482,141.71411,33356.6477,37326.56975,1.19777
71.726605,29.408,4.78722,111.87143,30568.84997,41617.12588,5.93674
71.650209,29.443619,7.56722,111.26045,4126.91726,16456.81371,4.80074
71.66299,29.341841,6.78258,27.90729,9159.84946,394.19762,3.32711
71.739807,29.377175,6.64984,72.13351,33258.37611,2804.7874,6.96229
71.66808,29.390411,6.76944,178.44206,30820.68446,309.61264,0.68685
71.727941,29.370718,7.85178,230.79843,35635.45669,4177.46259,14.87835
71.766201,29.43949,9.38727,142.77482,15742.49927,31462.08578,12.2316
71.758321,29.407564,6.25199,72.50221,22555.15455,15088.79072,23.95681
71.691251,29.379901,7.94558,117.01609,7882.99615,15389.05111,2.86704
71.736793,29.432227,5.02466,115.57481,27724.76708,16040.22654,6.43179
71.600802,29.408409,6.60855,136.06568,20161.24278,12253.23081,0.92392
71.634382,29.391062,7.8007,86.36812,37250.90285,798.09911,9.06825
71.713904,29.293055,6.77172,36.03635,13956.74314,3197.08621,1.05144
71.614613,29.320365,6.66323,123.45417,8421.76627,14719.89453,3.4078
71.73925,29.373685,4.37421,175.02684,6179.38844,6971.6071,1.19321
71.640717,29.322649,5.26449,73.38909,16844.72147,26187.5488,5.92907
71.777504,29.410647,6.83219,78.1168,22615.33822,23339.91546,8.13115
71.623961,29.292384,6.71984,116.10146,18945.56151,1196.18732,22.18346
71.655857,29.336883,7.00518,52.61048,17573.69002,385.31033,34.29908
71.651674,29.294121,5.27157,76.14285,12498.50713,5811.32897,15.48525
71.716981,29.352339,6.69174,140.00646,38811.79536,47845.79867,0.94673
71.711419,29.300014,6.76602,99.81648,4824.11272,5502.04419,2.73955
71.76436,29.295103,2.33838,147.51915,12275.52595,35989.25381,13.14243
71.651032,29.30773,6.74105,67.31616,31343.06943,8548.54781,9.73944
71.755552,29.421078,6.77649,166.5758,15364.37747,5.85592,18.65722
71.749228,29.284628,6.83051,91.49167,23501.87086,25169.72354,6.54163
71.693034,29.268063,7.79971,126.6685,3863.7022,11879.47161,17.46413
71.694526,29.331305,3.02768,111.3386,8094.29896,32914.49342,1.37619
71.668991,29.326002,6.55367,278.1412,20561.66446,2479.57307,6.88044
